id,created_at,question_id,option_text,option_image_url,is_correct,option_order,explanation,match_pair_id
86b9f363-0d32-4c99-b93f-70435d56b595,2026-04-02 03:56:05,4e7a4a86-3d42-4216-b400-06a98c1db97a,Opposite of what was said,,false,3,Inverted meaning,
86d9ef01-7128-4426-be62-15ae91589480,2026-04-02 03:56:05,cd3069c9-b8dc-4fed-9428-3cea46b9bb31,Correct sentence from audio,,true,1,Exactly as spoken,
86e07a43-e5ae-406c-ab5d-6f56adadaf8a,2026-04-02 03:56:05,aa9dc379-5f1c-4cce-b759-dfd3ec1e0d57,Natural and appropriate response,,true,1,Fits conversation flow,
8730bf8a-89c1-4354-882b-59a420fbd01f,2026-04-02 03:56:05,1ba23f64-9d27-4ba0-b23d-2543c8774f42,The speaker says this exactly,,true,1,Correct audio interpretation,
876006cc-b020-4066-82f2-9f2bc7785ae7,2026-04-02 03:56:05,b0ed9511-ab9a-47ba-9cab-e2060c82ab69,Wrong verb tense,,false,2,"Same word, wrong form",
87765794-e037-4240-a0e1-033b10514291,2026-04-02 03:56:05,7221d78c-2232-4d1b-b0ee-5e7679e8157a,Opposite of what was said,,false,3,Inverted meaning,
8778968b-b4b2-4732-8b7d-7226a2035e37,2026-04-02 03:56:05,d10fd680-87ba-4f98-b57a-20387a61d3ee,Completely different,,false,4,Unrelated option,
8784ef8c-288d-4328-8630-f7193ae04249,2026-04-02 03:56:05,2e1940c6-48dd-44ee-9401-715aeade4b0c,Item C: English phrase,,true,3,Matches Vietnamese translation,pair_C
87885e72-7585-443f-87f9-a54095af523c,2026-04-02 03:56:05,486b4790-4d23-46d8-a475-4313c3ed6952,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
879debc9-20cb-44af-b327-10b7ffb92e8e,2026-04-02 03:56:05,0a7356a4-7d6a-499e-a3d8-c4d66852a22b,Impolite or rude tone,,false,4,Wrong register,
87a89dc1-65fc-4dd5-b052-98224e0bf556,2026-04-02 03:56:05,702905cb-f303-4c1d-baa4-b520c7de4181,Natural and appropriate response,,true,1,Fits conversation flow,
87a9dc5d-b697-4103-9910-2b2599d2beca,2026-04-02 03:56:05,107441d2-747b-4ad5-b112-6c0fa7e266ba,Correct sentence from audio,,true,1,Exactly as spoken,
87c6cdc9-88fa-41cd-a223-6b3cbf3f7dc4,2026-04-02 03:56:05,daa324f2-a5e9-403e-838b-aa55fe360336,Grammatically incorrect,,false,2,Unnatural phrasing,
87d179d1-ae88-47b9-8424-42302c960f16,2026-04-02 03:56:05,cef1455f-27d8-4092-b5c1-90fcbce1161a,Partially true but incomplete,,false,4,Half-correct answer,
87d4c0b5-e9e9-4ed2-aadf-60bf24608340,2026-04-02 03:56:05,b552ec49-6f41-4954-86e9-99a8ec53b027,English word translation,,true,1,Direct meaning from English,
87e1403a-941d-4b41-bb8f-ddc69163dfdf,2026-04-02 03:56:05,2c43a83a-7eef-472b-b2ab-22c270b99452,Completely different,,false,4,Unrelated option,
87ea8e74-628b-4a49-af1b-07d3ef91ac51,2026-04-02 03:56:05,5abaa209-ba2d-409d-b355-943e8f239106,Different part of speech,,false,3,Noun instead of verb,
87fbecc3-4875-46ce-ae7c-52abbee0abe7,2026-04-02 03:56:05,134bf3eb-1009-48ef-8a4a-a7368ec30c69,Grammatically incorrect,,false,2,Unnatural phrasing,
881cf577-fe58-4fb9-9948-04d0ef401485,2026-04-02 03:56:05,e2b43629-035e-47f1-9dfa-5fcda35284f8,Sounds similar but different,,false,2,Similar pronunciation,
8827e569-7ba9-442c-abe2-5246e441ba1b,2026-04-02 03:56:05,12f32ab9-11cd-4236-afd3-ff4f1844f77a,Sound-alike but wrong,,false,2,Phonetic confusion,
883f3423-6455-446f-978b-421c0f853788,2026-04-02 03:56:05,dedb1946-8d76-4b3a-b1b2-4975a8824ce4,Sound-alike but wrong,,false,2,Phonetic confusion,
88489920-3397-43e2-a9dc-747b2814ef48,2026-04-02 03:56:05,facd9f28-bce7-4857-b9a8-5a978324da7c,Common beginner mistake,,false,4,Typical error,
8868ecc6-e046-4fec-8a4c-9d4089a4fcdb,2026-04-02 03:56:05,3ccd1a77-8e23-4cc9-87f9-300811782c78,Impolite or rude tone,,false,4,Wrong register,
88ac4691-f39b-4040-8652-fb7cdf22e901,2026-04-02 03:56:05,8951b3ae-f961-41b1-b0ca-45060c61046e,Completely different,,false,4,Unrelated option,
88c63beb-46e9-4ed2-aaa2-2827b5691e46,2026-04-02 03:56:05,60599bd0-ac64-4e78-a0c7-cfba7c1dcdf6,False: not mentioned in text,,false,2,Misunderstanding,
88ce2ef6-9cb2-49d1-b8a5-b4febecf49ac,2026-04-02 03:56:05,5f7a20a7-409d-45ad-a752-c11693446e7c,Grammatically incorrect,,false,2,Unnatural phrasing,
88e79cfc-9137-4de1-b015-de18a132f228,2026-04-02 03:56:05,6ae0cead-0f6a-4fdb-9666-77af2fae477d,Related topic from audio,,false,3,Context related but not stated,
88e8c4ad-73da-4ecc-b702-b24878a0559e,2026-04-02 03:56:05,04f524bf-91bc-45f6-a8aa-1f3bfb7f4dac,Similar sounding sentence,,false,3,Auditory similarity,
892c4c2d-74be-43bc-aad6-3107330aec80,2026-04-02 03:56:05,f631bf58-cfff-4671-b686-79a557522775,Partially true but incomplete,,false,4,Half-correct answer,
894cae93-d3b6-4dd1-9041-e2322a1ae8f1,2026-04-02 03:56:05,dce5d8eb-ae28-4371-9b7c-de911934464d,Completely different,,false,4,Unrelated option,
895a8ff2-94a1-4bc9-aeeb-df84a3fd37eb,2026-04-02 03:56:05,7830b6b0-4501-43af-8e5f-0098a06fc276,Opposite meaning,,false,4,Antonym for this context,
89610cf7-8a09-4b5f-947e-7f5495b1299d,2026-04-02 03:56:05,591b1b31-10ab-46f5-baa7-0cd5ff2d7689,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
897cc105-2193-4570-bd2e-2a31d13b37b6,2026-04-02 03:56:05,492fb405-1dc2-4b36-931f-f98963749a16,Natural and appropriate response,,true,1,Fits conversation flow,
89a195d0-e58a-4d40-bd99-b4362ea4f989,2026-04-02 03:56:05,86293d2b-d83c-4bfc-b505-addc4208ae8f,Completely different sentence,,false,4,Wrong transcription,
89a85286-5008-486d-bf17-9fe41ec66038,2026-04-02 03:56:05,9e4ba257-9f41-4717-9e45-41c601014524,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
89b0ec8e-6552-4a60-af3a-cee6bcd15218,2026-04-02 03:56:05,01fbec92-172c-4490-8889-5e2960ad347e,Different part of speech,,false,3,Noun instead of verb,
89b2709e-d668-4355-a0f6-6fe1447cc719,2026-04-02 03:56:05,bcf7da96-e3f7-4276-9e4a-3bab9c4fb9f3,Item C: English phrase,,true,3,Matches Vietnamese translation,pair_C
89d8e63d-cad8-481f-b6f4-83569f5c3a7d,2026-04-02 03:56:05,1fabd10c-6077-495c-883c-d9a9647491fd,The correct word to fill,,true,1,Proper grammar and meaning,
89ebf9fe-29d7-4099-b399-8bb49f201024,2026-04-02 03:56:05,79ff49b1-0290-43aa-8877-e9aaf1a05a28,Sound-alike but wrong,,false,2,Phonetic confusion,
89f079ef-969d-4b99-ae66-027dfea9002b,2026-04-02 03:56:05,b3bec1c4-320c-4780-8e2b-09815d04131f,Correct sentence from audio,,true,1,Exactly as spoken,
89fb83d7-1131-4617-90f1-0a585c00c46d,2026-04-02 03:56:05,fd5d1f54-cf38-4f56-b96f-36f34a85477d,Natural and appropriate response,,true,1,Fits conversation flow,
8a006abb-5273-403b-b326-52bca0204edc,2026-04-02 03:56:05,97d9f1f2-b4c3-48d8-8585-b61d3fe70dd0,Item C: English phrase,,true,3,Matches Vietnamese translation,pair_C
8a038505-1b47-43e5-a589-238bb66f21fa,2026-04-02 03:56:05,7735dfe8-95f7-4599-97f2-c6fea5fe8494,Opposite of what was said,,false,3,Inverted meaning,
8a043064-7448-43e7-8afe-5a6661dd20c3,2026-04-02 03:56:05,25206411-bbac-430d-ba84-5a3c2302c30d,Sound-alike but wrong,,false,2,Phonetic confusion,
8a4a9af9-7e5b-4757-bbac-ffa8f3fe0f67,2026-04-02 03:56:05,050b4cfb-7fa4-4441-9850-9c19b8bc681d,Has spelling error,,false,2,Homophone confusion,
8a61a3a6-e511-4d87-9bec-46e71c2c5970,2026-04-02 03:56:05,1b775e46-c7bc-4dae-af4c-d4c1ffd05eff,Item A: English phrase,,true,1,Matches Vietnamese translation,pair_A
8a9d7598-5909-42ed-9ed9-84fa2f7fa671,2026-04-02 03:56:05,6012b2fb-3ca4-4bfe-a07d-cb8c30dfdb5b,Correct sentence from audio,,true,1,Exactly as spoken,
8adcd7fc-df7f-4c8a-bd18-af427f9d88b8,2026-04-02 03:56:05,97fcc19c-d3b3-40af-933b-e4db377710aa,Has spelling error,,false,2,Homophone confusion,
8b004a9c-0445-4bf4-a20b-e8ea1c4fd5a2,2026-04-02 03:56:05,71758483-f1a8-43ca-944c-3ba0976cf582,Opposite of what was said,,false,3,Inverted meaning,
8b55ea7a-c262-4896-8973-3b92a152c580,2026-04-02 03:56:05,1429ea84-98b5-4df4-8344-f963afc46403,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
8b5b0e4d-0ac5-41a2-85ca-3f442dfe5659,2026-04-02 03:56:05,da1419b2-580e-465d-acf3-27d227440316,Common beginner mistake,,false,4,Typical error,
8b6f632e-7dde-4268-844f-72560e485b47,2026-04-02 03:56:05,f2369a72-48f5-4ce8-bb20-62386b2aaad9,Sounds similar but different,,false,2,Similar pronunciation,
8b785800-9583-45ab-bf1d-339c881c195e,2026-04-02 03:56:05,b4b7310c-fca7-42d9-8632-aee38bf32e7f,Completely different,,false,4,Unrelated option,
8b842a28-f988-4744-90b5-d0e3dea0f528,2026-04-02 03:56:05,5f7a20a7-409d-45ad-a752-c11693446e7c,Impolite or rude tone,,false,4,Wrong register,
8b9e58d1-e7d3-4e0c-8a4a-a8324caeed3a,2026-04-02 03:56:05,3047ade4-625a-4191-a904-574a1517ced6,Wrong verb tense,,false,2,"Same word, wrong form",
8b9f9a5e-201a-42df-9f98-d2d82b9e78fa,2026-04-02 03:56:05,b30d2290-7aae-4c0d-8cf2-77a2c85d5c01,Sounds similar but different,,false,2,Similar pronunciation,
8bb20b35-d40e-4c8e-85b2-38e9278f1cd5,2026-04-02 03:56:05,7c12817b-77be-487e-9b1d-fe5ef0cb099f,Opposite meaning,,false,4,Antonym for this context,
8c031b8f-aea7-465b-8dcb-30c27b0cc82f,2026-04-02 03:56:05,2cd62a9e-1c1e-4f16-b137-1f302539b7fa,Correct sentence from audio,,true,1,Exactly as spoken,
8c05e235-dd72-4d29-8029-27a6d4f66308,2026-04-02 03:56:05,d906efbe-4248-47a9-990a-da2f2d910c2f,Completely different,,false,4,Unrelated option,
8c1a6a54-ae4b-4346-871e-8bcd5fb794a4,2026-04-02 03:56:05,524ce367-fc2a-496e-af36-ad0b45a323e9,Wrong verb tense,,false,2,"Same word, wrong form",
8c33dc35-895a-4ec5-aa02-3197c7b4c675,2026-04-02 03:56:05,fcd54e88-d56e-4ee1-9703-7a99e5556d71,Sounds similar but different,,false,2,Similar pronunciation,
8c7f4c9c-0d2b-4460-9d73-5beb165c3f5f,2026-04-02 03:56:05,8eec9b6c-3325-4b87-80b3-718f8b677f19,Item A: English phrase,,true,1,Matches Vietnamese translation,pair_A
8c8c1637-6209-4892-a019-ea4cfcd5f669,2026-04-02 03:56:05,957a716a-1dc4-4b3b-bd7d-16e44442e7bb,Natural and appropriate response,,true,1,Fits conversation flow,
8c923bc4-e5b8-42c2-9135-a6bf50a98040,2026-04-02 03:56:05,cef1455f-27d8-4092-b5c1-90fcbce1161a,Opposite of what was said,,false,3,Inverted meaning,
8ce75afa-68f9-46ac-901f-fcceed5c82b6,2026-04-02 03:56:05,4e7ff9c9-a5d6-4852-9543-7fefae8761ae,Completely different,,false,4,Unrelated option,
8cf72be4-a409-4308-bb87-8e2928a7fd14,2026-04-02 03:56:05,d7d132be-51e0-400a-aa44-e0e58e4b48b9,Has spelling error,,false,2,Homophone confusion,
8cf8d22e-90a8-4a5b-8edc-842405aa74be,2026-04-02 03:56:05,9875ba57-cad2-47af-b797-7dbe7a3036f2,Similar sounding sentence,,false,3,Auditory similarity,
8d0b2d8e-ee07-4884-966c-b662863c3616,2026-04-02 03:56:05,7b199290-82d7-4dda-9b1d-f01b82d1e28b,Related topic from audio,,false,3,Context related but not stated,
8d0d8ea0-0a2d-4626-b27f-15c2726a8685,2026-04-02 03:56:05,4791633c-97a1-49a3-8088-f49d77664055,Different part of speech,,false,3,Noun instead of verb,
8d11bfec-9212-4e62-b050-74c31b24bc51,2026-04-02 03:56:05,6de14a74-ea36-4518-a1dd-633c6b72b475,The speaker says this exactly,,true,1,Correct audio interpretation,
8d1f14af-9b35-4d01-803f-f0024f360092,2026-04-02 03:56:05,d92a5e33-c05d-401a-9a23-7f6ca56b8de0,The speaker says this exactly,,true,1,Correct audio interpretation,
8d544cf3-9837-44ea-b6a3-5f58d8aaf382,2026-04-02 03:56:05,b1244d17-0b2c-4388-aa6e-e8ccb3f5da71,English word translation,,true,1,Direct meaning from English,
8d57a6e5-e392-42a6-833a-31838b317099,2026-04-02 03:56:05,8abddce3-0c35-4d7c-ab35-4d0729703418,Common beginner mistake,,false,4,Typical error,
8d79e7fc-9db3-4e21-840b-73a0a7e75152,2026-04-02 03:56:05,df62eef3-95fe-49ff-b359-79b6c6e89e8d,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
8d7bc1ba-a447-45a6-97d9-47d977d2eb10,2026-04-02 03:56:05,30b29053-dd3c-4403-83f5-de2dce1ab271,Opposite meaning,,false,3,Antonym in Vietnamese,
8d9bca77-af1a-46cd-8006-8a3cbe0ca102,2026-04-02 03:56:05,f588029a-a55e-4cf8-afbd-095ff87a1985,Impolite or rude tone,,false,4,Wrong register,
8dbaecb3-761f-4d69-9a7a-81ebaeb34dd9,2026-04-02 03:56:05,62ce04ed-a971-4f0d-b9c5-737c1ee1e58b,Item C: English phrase,,true,3,Matches Vietnamese translation,pair_C
8de9cb15-1570-4877-8caa-668ef3d5f077,2026-04-02 03:56:05,1b20762e-2138-4cac-accf-e82808e39c10,Item C: English phrase,,true,3,Matches Vietnamese translation,pair_C
8deba785-5656-4e6c-adbb-04876da306ba,2026-04-02 03:56:05,bf5f433f-c52a-44fe-ae5b-8fb6e3ab7248,Different part of speech,,false,3,Noun instead of verb,
8e01c452-a057-40cc-8e89-d2ed476167f8,2026-04-02 03:56:05,69d6f345-5dd3-4272-8988-c30be9a2daf6,Misses the context,,false,3,Does not answer the question,
8e10434b-61e9-44ad-90b5-c9bc11582b61,2026-04-02 03:56:05,55ba2b85-92b8-46da-80de-acb7546405db,False: not mentioned in text,,false,2,Misunderstanding,
8e365d05-4e34-4c94-b313-ac00e8878233,2026-04-02 03:56:05,16c2f7c5-7074-4e50-8721-8ac35d563e1e,Different part of speech,,false,3,Noun instead of verb,
8e4e63e6-7ec5-414e-a2ca-90c5480f95e2,2026-04-02 03:56:05,fc593b27-8ab3-4b55-89fb-608666a92c50,Opposite meaning,,false,4,Antonym for this context,
8e64d355-8a64-42d6-9708-f082e0135a65,2026-04-02 03:56:05,4e7a4a86-3d42-4216-b400-06a98c1db97a,False: not mentioned in text,,false,2,Misunderstanding,
8e836bf4-24cd-4617-ab90-da2b9ccb1001,2026-04-02 03:56:05,e9e68ad1-6e37-4054-a342-6cf93d44e4c7,Opposite meaning,,false,3,Antonym in Vietnamese,
8ec058cd-9328-4908-b7e9-930065e9eee5,2026-04-02 03:56:05,1dfef252-0566-4bc8-8e1d-09e4d580b366,Natural and appropriate response,,true,1,Fits conversation flow,
8ec2183a-6a3e-4b60-a401-d7d07b6aade9,2026-04-02 03:56:05,2495eaa8-b6a3-429a-9373-d3563639fcd5,The speaker says this exactly,,true,1,Correct audio interpretation,
8ecf4f3f-8e25-44ea-8a2d-35206a10a463,2026-04-02 03:56:05,66be583b-50fc-4cda-b18a-15baf033be62,Common beginner mistake,,false,4,Typical error,
8ef8efb3-e827-4a4e-b52f-da6ec63f3330,2026-04-02 03:56:05,4dd2f9e8-bfee-488a-97de-73fa17717829,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
8f1cbb83-658d-4f01-a339-fd758df31872,2026-04-02 03:56:05,51d223d8-a593-48a3-9bab-2a0aa86e194c,Partially true but incomplete,,false,4,Half-correct answer,
8f329087-f218-4f26-9cc5-1e511c154b44,2026-04-02 03:56:05,e2133f67-940f-4d2a-b37e-bf0eea9bfad7,Item A: English phrase,,true,1,Matches Vietnamese translation,pair_A
8f3955cc-413e-4c2c-bcbb-e061ffb8706a,2026-04-02 03:56:05,535d870c-2269-492c-a5b8-88051baeaa4c,Opposite meaning,,false,3,Antonym in Vietnamese,
8f44553d-3e60-4485-b4f9-8a07bfb941ae,2026-04-02 03:56:05,4bc4c477-aa4e-42a7-8c5d-c04254399e27,Related topic from audio,,false,3,Context related but not stated,
8f4a9a2b-4ea1-4bf3-8532-f11c62e3e96e,2026-04-02 03:56:05,8e478455-567c-4f0d-8023-49c0639853ab,Grammatically incorrect,,false,2,Unnatural phrasing,
8f5c971b-4aa2-41b3-9fef-27e9e2deee65,2026-04-02 03:56:05,2d8eb3be-51db-4248-9689-554ba529a31e,The speaker says this exactly,,true,1,Correct audio interpretation,
8f5cd487-9a7c-491b-af6e-710f850dc43d,2026-04-02 03:56:05,f0b5724e-e351-489e-b8fe-9322bbe60c9a,Common beginner mistake,,false,4,Typical error,
8f6041c5-e92a-4a56-a492-c200190dd410,2026-04-02 03:56:05,e7e63666-b372-458b-9ef6-081ba65ec245,Opposite meaning,,false,3,Antonym in Vietnamese,
8f74f5b1-81ae-4fc4-9558-4a40e38c29eb,2026-04-02 03:56:05,a2e92705-ceab-4307-b49a-038044406ae9,Natural and appropriate response,,true,1,Fits conversation flow,
8f75c4b8-d462-41a7-a02e-deed0e2a9e18,2026-04-02 03:56:05,13260994-b514-41e8-a759-1ffc49bb1c87,Sound-alike but wrong,,false,2,Phonetic confusion,
8faa0ae2-782c-4928-a94c-e24b3b4eacca,2026-04-02 03:56:05,df62eef3-95fe-49ff-b359-79b6c6e89e8d,Item C: English phrase,,true,3,Matches Vietnamese translation,pair_C
8fb26d89-b96b-4920-be8f-44031b3d9e45,2026-04-02 03:56:05,bcf7da96-e3f7-4276-9e4a-3bab9c4fb9f3,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
8fc2808b-d232-4147-90c3-6309087023ba,2026-04-02 03:56:05,544dfbe6-0fc2-41b7-9d5b-d2026a1100f4,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
8fed939f-a590-4829-a0f3-bea4b3704f31,2026-04-02 03:56:05,6688cd95-4019-4c8f-bda9-625beed02e7f,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
900b3123-7848-4da3-8dff-b26c6aada720,2026-04-02 03:56:05,edb644b8-7d66-4ff3-a572-ca16efae43c8,English word translation,,true,1,Direct meaning from English,
900b8edb-343d-4163-90a1-4c73fd9cb37e,2026-04-02 03:56:05,bebefd06-58b0-4ca8-8cd9-509a35bc9f4a,Natural and appropriate response,,true,1,Fits conversation flow,
900d4f9c-2cd5-469d-a730-508f1b97131c,2026-04-02 03:56:05,093ab0c7-08d3-4c3a-baae-95ce27bb3855,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
902addfb-e932-4a76-99a4-772e4d518b4b,2026-04-02 03:56:05,71af1b31-9294-4e51-9523-7d85b25040f3,Natural and appropriate response,,true,1,Fits conversation flow,
904568f5-57fd-4c2d-9257-25a35e55423e,2026-04-02 03:56:05,87f51ef7-df1b-4188-b48d-1625e41ca080,Opposite of what was said,,false,3,Inverted meaning,
906f37dc-068e-4670-8886-7fdd4568c11d,2026-04-02 03:56:05,04f524bf-91bc-45f6-a8aa-1f3bfb7f4dac,Correct sentence from audio,,true,1,Exactly as spoken,
9075c32a-9ce2-4c3a-bbf8-8f85b1def5f8,2026-04-02 03:56:05,ebca5e66-307f-44d4-bb2c-b9bcb7dddf2d,Sound-alike but wrong,,false,2,Phonetic confusion,
90b3682b-3adf-46cf-81e2-ae04e81ade57,2026-04-02 03:56:05,4afaa4c6-cce7-4b94-be11-69efbaa11dc0,The correct word to fill,,true,1,Proper grammar and meaning,
90bd42e0-84ed-41d3-b540-18139cb9800e,2026-04-02 03:56:05,513e7ba5-cb38-4ef9-829f-7f62a7087d9d,Sound-alike but wrong,,false,2,Phonetic confusion,
90d0253e-caaf-4c32-866f-360d06741648,2026-04-02 03:56:05,49be591e-5fd0-42d1-823a-d37510d9f9c4,Opposite of what was said,,false,3,Inverted meaning,
90dc4f96-3872-489c-ab92-07b0c5a093ad,2026-04-02 03:56:05,54d36cea-7f89-43e2-b277-a1c0b4b30237,The speaker says this exactly,,true,1,Correct audio interpretation,
90e9b459-70d4-42dc-bcdc-4c01128b409a,2026-04-02 03:56:05,94b9c3cb-430b-4b0b-8f44-b556ac5a6062,True based on the passage,,true,1,Correct interpretation,
9117598c-7776-44fa-bbdd-39a8bacea03b,2026-04-02 03:56:05,3f1b6de5-7a95-4430-9a02-9eff76b3b5bd,Natural and appropriate response,,true,1,Fits conversation flow,
911a1e7e-e597-4f5d-a00a-0a401f03c664,2026-04-02 03:56:05,e03c948b-d1ac-4226-8d67-ea7ab6ca6b2f,Misses the context,,false,3,Does not answer the question,
912a9ebc-2124-41b8-8576-e4d39319675f,2026-04-02 03:56:05,83e96e10-5511-455c-9cdf-647180bf1f25,Opposite meaning,,false,3,Antonym in Vietnamese,
913817bb-0e90-4305-b9c4-be218b262dcb,2026-04-02 03:56:05,53f06b75-9cf4-4f93-927b-b48bafce71ec,Opposite of what was said,,false,3,Inverted meaning,
91563829-1229-408d-972e-88240b2414c8,2026-04-02 03:56:05,134bf3eb-1009-48ef-8a4a-a7368ec30c69,Misses the context,,false,3,Does not answer the question,
915fec45-eb72-4d63-8467-f0f7f3a4aecb,2026-04-02 03:56:05,513e7ba5-cb38-4ef9-829f-7f62a7087d9d,Common beginner mistake,,false,4,Typical error,
91662132-4384-4eec-b5d0-12009a26df79,2026-04-02 03:56:05,20dfdc27-df6f-437d-ba37-775749b97be0,Partially true but incomplete,,false,4,Half-correct answer,
9170b635-715b-4457-868f-4b2c35c9ecf4,2026-04-02 03:56:05,8abddce3-0c35-4d7c-ab35-4d0729703418,Sound-alike but wrong,,false,2,Phonetic confusion,
919d8d60-e8ba-426d-a941-a30872f75a64,2026-04-02 03:56:05,108e2b0f-998d-4fd8-83eb-4ef539284ff2,Correct sentence from audio,,true,1,Exactly as spoken,
91b4a63e-3c86-4aa0-8050-f9181599b702,2026-04-02 03:56:05,471eec4e-3a7c-4cdd-83ed-b7b902b15892,Impolite or rude tone,,false,4,Wrong register,
91b57055-6618-40d2-8057-83837981027b,2026-04-02 03:56:05,efca68c0-d8f8-4727-97cb-3cb59eca430c,Opposite meaning,,false,3,Antonym in Vietnamese,
91bd7d86-66ca-4ef0-abfa-4a872435003c,2026-04-02 03:56:05,c42cf5fa-84de-4e5e-98b0-762e4884ffec,English word translation,,true,1,Direct meaning from English,
91f6d455-b4b9-4a76-9731-adb5ba5b1b6a,2026-04-02 03:56:05,d3e98a01-04e5-4924-97ea-fb0d47a468e8,Impolite or rude tone,,false,4,Wrong register,
921aff21-6f8a-4e8c-b37d-98bc2d403ffc,2026-04-02 03:56:05,1d473fde-d371-4e6b-a0c8-d068e6099250,Sound-alike but wrong,,false,2,Phonetic confusion,
922d439f-d463-4dda-92bd-dc1c999213bd,2026-04-02 03:56:05,fddc3bea-7ecb-4377-986a-e90138e14ded,Misses the context,,false,3,Does not answer the question,
92415498-2aa1-4d3d-82e8-7060a6b77ca9,2026-04-02 03:56:05,e0b782d1-1751-4c31-848e-950622918716,Natural and appropriate response,,true,1,Fits conversation flow,
92463040-1b0e-4d2f-b9a5-a3ecf67f9443,2026-04-02 03:56:05,1c02e16f-f383-4be6-bc4c-4469442bfc13,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
9269e302-46e1-4b05-9fe4-1df6fb309e07,2026-04-02 03:56:05,7117774f-6757-4947-ac5a-26290e112281,Completely different sentence,,false,4,Wrong transcription,
926c13d9-f823-48ca-82a5-e054c269279c,2026-04-02 03:56:05,2f62622c-9906-4955-a58b-0e4b39c4b8d1,Has spelling error,,false,2,Homophone confusion,
92729961-6a14-4e3f-af67-bf096cb72e72,2026-04-02 03:56:05,31bdfea8-4c25-4dc3-b348-c0ce9a67833f,Impolite or rude tone,,false,4,Wrong register,
9273ba9b-efd4-4f55-9890-18622f3c29be,2026-04-02 03:56:05,db90c799-0ddd-41d3-95bc-92b23f61fc89,Common beginner mistake,,false,4,Typical error,
92839f3b-d497-43b8-8a1c-5d843c565a0b,2026-04-02 03:56:05,75fd98f5-3434-4fcd-9da4-706545fb814c,Partially true but incomplete,,false,4,Half-correct answer,
928a8dc7-aa6c-4486-beaf-1f2c6489d355,2026-04-02 03:56:05,ec4db472-8235-466b-aef1-ffe68b2efa33,Correct sentence from audio,,true,1,Exactly as spoken,
92955f26-f751-4844-99b8-0ce804723211,2026-04-02 03:56:05,68e6489b-1127-4b57-b424-d809c2942da8,Correct sentence from audio,,true,1,Exactly as spoken,
92a3ae2b-0166-422d-8698-8def54abb425,2026-04-02 03:56:05,f3e747b8-972e-4f6b-9a97-1111b40b9a51,Has spelling error,,false,2,Homophone confusion,
92ba59f6-fd5e-4508-b886-ce9145fb1b4f,2026-04-02 03:56:05,3c60585f-f747-4266-9ff1-b4a0600807c2,Correct sentence from audio,,true,1,Exactly as spoken,
92bb3c4c-0d89-48b0-baad-747fc29d4a51,2026-04-02 03:56:05,4afaa4c6-cce7-4b94-be11-69efbaa11dc0,Opposite meaning,,false,4,Antonym for this context,
92c423da-ae54-4842-b3d3-6630438b7d0b,2026-04-02 03:56:05,97c79115-c58a-49f8-ba24-475fdf9b708f,Partially true but incomplete,,false,4,Half-correct answer,
93242311-1d1b-4095-8296-e3be6e5553df,2026-04-02 03:56:05,184410ff-2a84-44c1-9489-d93a404c5208,True based on the passage,,true,1,Correct interpretation,
93251df7-9e6e-41d0-ae25-1e6e7ec6f7d6,2026-04-02 03:56:05,73be686d-c5ca-497e-a87c-2d2fdcae20b1,Natural and appropriate response,,true,1,Fits conversation flow,
9334ae98-b99b-48d1-8322-da47e68c0daf,2026-04-02 03:56:05,e3321363-741f-4e86-9198-f9ecd0fa66e1,Item D: English phrase,,true,4,Matches Vietnamese translation,pair_D
934ed027-2e4f-4880-8bc2-339f5f8a0d85,2026-04-02 03:56:05,c397b18c-6526-46b9-a9db-426ec2c392ca,Opposite of what was said,,false,3,Inverted meaning,
937d6228-a442-43d0-bc36-24f5daf2d245,2026-04-02 03:56:05,6861d014-e835-4054-bee3-a11cc5e96fd0,False: not mentioned in text,,false,2,Misunderstanding,
939a5f7c-bc85-453f-9969-857a4df5d425,2026-04-02 03:56:05,2caf7974-3666-49c2-ac62-980a65ebe52d,Different part of speech,,false,3,Noun instead of verb,
93bcbb30-0ba0-484c-b4af-66c5823aac79,2026-04-02 03:56:05,e832525a-dd6a-4dd4-9464-0a047184c746,Item B: English phrase,,true,2,Matches Vietnamese translation,pair_B
93be9f04-0e23-4e1e-bcab-a644826cace7,2026-04-02 03:56:05,74346b0f-8d5d-44c5-a1a6-d04d5d5fb66f,Sounds similar but different,,false,2,Similar pronunciation,
93d790d9-2129-44ce-bae5-dd14a45a6bd0,2026-04-02 03:56:05,75af9b99-e4c9-40c0-b0d6-bf2317fd79ac,Completely different,,false,4,Unrelated option,
